"Product";"Price";"Quantity";"Date"
"Table";"3.295,92";2;"2018-01-31"
"Lamp";"633,06";4;"2018-09-18"
"Chair";"3.851,07";4;"2018-06-14"
"Lamp";"1.068,34";2;"2018-10-11"
"Table";"1.228,06";5;"2018-08-02"
"Chair";"3.359,05";4;"2018-08-15"
"Teddybear";"2.530,93";5;"2018-02-16"
"Table";"1.140,55";1;"2018-11-30"
"Teddybear";"995,74";3;"2018-02-24"
"Teddybear";"72,04";2;"2018-09-05"
"Teddybear";"74,30";2;"2018-09-27"
"Table";"1.482,74";5;"2018-03-04"
"Table";"1.827,54";4;"2018-12-06"
"Teddybear";"139,70";1;"2018-09-13"
"Teddybear";"3.655,63";5;"2018-02-07"
"Table";"2.481,79";5;"2018-04-10"
"Lamp";"136,94";5;"2018-12-20"
"Chair";"2.834,71";5;"2018-08-30"
"Lamp";"1.159,93";3;"2018-12-28"
"Teddybear";"1.898,18";2;"2018-04-21"
"Table";"1.622,92";5;"2018-06-06"
"Chair";"2.955,87";4;"2018-01-06"
"Lamp";"1.004,25";5;"2018-04-04"
"Teddybear";"2.895,54";2;"2018-10-02"
"Chair";"1.390,72";1;"2018-10-25"
"Chair";"3.809,95";2;"2018-05-09"
"Teddybear";"2.340,11";5;"2018-09-08"
"Teddybear";"2.032,13";4;"2018-11-19"
"Table";"3.375,36";1;"2018-12-03"
"Lamp";"242,14";1;"2018-08-17"
"Chair";"3.646,95";4;"2018-02-03"
"Chair";"68,57";2;"2018-11-18"
"Table";"1.864,75";3;"2018-09-09"
"Table";"1.565,05";3;"2018-08-30"
"Chair";"1.231,29";5;"2018-02-23"
"Chair";"494,98";1;"2018-06-17"
"Teddybear";"3.895,86";4;"2018-12-27"
"Lamp";"2.620,75";1;"2018-01-27"
"Chair";"386,73";3;"2018-09-11"
"Table";"3.399,28";1;"2018-10-02"
"Table";"236,27";3;"2018-06-19"
"Chair";"2.499,72";3;"2018-09-02"
"Lamp";"2.731,84";5;"2018-11-05"
"Teddybear";"586,55";4;"2018-12-07"
"Lamp";"162,42";3;"2018-10-19"
"Teddybear";"255,80";4;"2018-11-26"
"Teddybear";"1.957,05";1;"2018-12-09"
"Teddybear";"1.953,85";2;"2018-02-11"
"Teddybear";"3.099,81";3;"2018-10-04"
"Table";"2.227,22";4;"2018-11-21"
"Chair";"429,85";5;"2018-09-19"
"Chair";"1.925,86";3;"2018-07-16"
"Table";"2.689,97";3;"2018-09-14"
"Table";"903,35";5;"2018-07-23"
"Table";"3.951,50";1;"2018-08-12"
"Lamp";"2.312,54";5;"2018-12-05"
"Lamp";"1.563,33";4;"2018-10-02"
"Table";"1.160,63";5;"2018-09-22"
"Lamp";"86,09";1;"2018-06-24"
"Chair";"316,34";1;"2018-08-02"
"Table";"2.889,44";1;"2018-10-15"
"Lamp";"1.178,66";2;"2018-08-25"
"Chair";"1.400,34";1;"2018-09-29"
"Chair";"1.760,79";5;"2018-05-24"
"Teddybear";"3.418,46";4;"2018-02-03"
"Lamp";"1.478,43";3;"2018-07-31"
"Table";"2.393,70";1;"2018-09-21"
"Lamp";"1.215,23";1;"2018-01-22"
"Table";"3.206,94";4;"2018-09-03"
"Table";"209,30";2;"2018-11-09"
"Chair";"926,53";3;"2018-02-19"
"Lamp";"3.736,61";1;"2018-11-20"
"Lamp";"2.032,64";1;"2018-06-22"
"Chair";"600,99";4;"2018-04-01"
"Chair";"1.716,55";3;"2018-01-04"
"Chair";"608,87";4;"2018-05-02"
"Chair";"457,97";1;"2018-04-01"
"Lamp";"3.641,68";2;"2018-09-10"
"Teddybear";"3.509,49";1;"2018-09-06"
"Chair";"2.128,63";4;"2018-02-28"
"Lamp";"2.946,16";3;"2018-05-19"
"Lamp";"1.010,77";5;"2018-03-26"
"Table";"2.309,45";2;"2018-06-13"
"Lamp";"1.329,40";1;"2018-09-18"
"Teddybear";"3.625,81";2;"2018-12-02"
"Chair";"2.453,97";5;"2018-06-09"
"Teddybear";"3.879,96";5;"2018-07-10"
"Table";"3.854,50";5;"2018-09-29"
"Chair";"1.184,41";2;"2018-09-24"
"Teddybear";"271,57";4;"2018-12-03"
"Lamp";"682,37";4;"2018-11-03"
"Chair";"224,15";1;"2018-06-05"
"Lamp";"3.231,52";5;"2018-03-08"
"Lamp";"2.870,17";1;"2018-04-30"
"Teddybear";"2.424,72";5;"2018-07-31"
"Teddybear";"224,02";1;"2018-06-02"
"Table";"1.899,68";1;"2018-07-01"
"Teddybear";"2.122,79";1;"2018-02-17"
"Table";"3.389,33";4;"2018-06-09"
"Lamp";"1.231,56";1;"2018-02-09"
"Table";"3.747,08";4;"2018-02-13"
"Teddybear";"3.169,07";1;"2018-12-22"
"Teddybear";"2.063,40";1;"2018-04-07"
"Lamp";"1.971,89";1;"2018-10-24"
"Lamp";"2.386,11";4;"2018-02-13"
"Lamp";"811,51";1;"2018-01-18"
"Teddybear";"2.588,73";5;"2018-01-03"
"Chair";"1.728,34";1;"2018-07-10"
"Lamp";"53,21";5;"2018-08-30"
"Chair";"2.564,85";5;"2018-09-28"
"Lamp";"3.086,53";1;"2018-05-21"
"Table";"1.927,84";5;"2018-02-27"
"Chair";"3.250,27";5;"2018-10-06"
"Teddybear";"284,48";2;"2018-08-22"
"Teddybear";"493,98";4;"2018-12-30"
"Chair";"2.162,83";4;"2018-08-15"
"Teddybear";"993,54";5;"2018-10-23"
"Chair";"154,80";5;"2018-12-08"
"Teddybear";"1.850,44";5;"2018-11-11"
"Lamp";"874,52";1;"2018-09-29"
"Teddybear";"1.784,01";2;"2018-01-13"
"Teddybear";"232,18";3;"2018-07-13"
"Chair";"2.416,57";3;"2018-02-13"
"Table";"3.113,35";2;"2018-08-11"
"Table";"1.468,52";1;"2018-07-21"
"Table";"1.185,24";5;"2018-01-22"
"Chair";"1.368,51";3;"2018-06-04"
"Lamp";"240,24";4;"2018-04-17"
"Table";"1.895,51";2;"2018-08-08"
"Teddybear";"199,37";2;"2018-12-18"
"Chair";"2.910,85";1;"2018-10-08"
"Table";"260,83";2;"2018-03-24"
"Chair";"2.328,96";4;"2018-07-11"
"Teddybear";"981,91";1;"2018-08-23"
"Teddybear";"469,49";4;"2018-09-28"
"Lamp";"1.806,64";5;"2018-10-31"
"Lamp";"2.525,12";4;"2018-05-21"
"Teddybear";"1.370,85";5;"2018-03-22"
"Chair";"3.769,44";3;"2018-02-25"
"Teddybear";"3.396,94";4;"2018-01-28"
"Table";"2.975,05";4;"2018-09-26"
"Lamp";"1.112,91";4;"2018-10-30"
"Table";"2.753,53";5;"2018-01-07"
"Table";"3.767,10";3;"2018-04-04"
"Lamp";"1.880,66";5;"2018-02-02"
"Teddybear";"1.064,17";1;"2018-10-01"
"Lamp";"1.938,90";1;"2018-08-27"
"Chair";"3.721,64";4;"2018-03-16"
"Lamp";"3.595,05";4;"2018-03-01"
"Lamp";"1.474,66";2;"2018-07-09"
"Chair";"1.478,17";3;"2018-11-13"
"Lamp";"1.683,88";2;"2018-02-04"
"Teddybear";"925,26";4;"2018-05-10"
"Teddybear";"633,10";5;"2018-12-15"
"Table";"3.302,27";2;"2018-08-22"
"Chair";"3.551,30";5;"2018-06-23"
"Teddybear";"3.345,63";1;"2018-12-27"
"Teddybear";"3.585,68";4;"2018-03-29"
"Lamp";"891,19";1;"2018-05-03"
"Chair";"3.884,35";4;"2018-05-14"
"Table";"21,66";5;"2018-11-30"
"Lamp";"2.164,82";1;"2018-01-14"
"Table";"103,03";2;"2018-09-25"
"Teddybear";"234,52";5;"2018-01-25"
"Chair";"404,03";1;"2018-07-28"
"Chair";"217,39";2;"2018-07-24"
"Table";"2.260,32";4;"2018-03-03"
"Table";"1.671,53";5;"2018-03-30"
"Table";"1.999,56";3;"2018-08-19"
"Chair";"287,64";3;"2018-11-10"
"Teddybear";"2.967,05";5;"2018-08-11"
"Table";"2.658,60";3;"2018-08-05"
"Lamp";"1.077,07";5;"2018-07-25"
"Teddybear";"3.334,76";5;"2018-02-22"
"Lamp";"1.541,07";5;"2018-03-27"
"Teddybear";"623,61";5;"2018-12-26"
"Teddybear";"1.742,03";1;"2018-10-20"
"Teddybear";"3.339,56";1;"2018-08-30"
"Lamp";"2.482,89";2;"2018-12-13"
"Teddybear";"2.078,55";2;"2018-03-14"
"Lamp";"3.508,85";5;"2018-11-07"
"Lamp";"2.759,15";4;"2018-11-18"
"Chair";"1.857,03";1;"2018-12-16"
"Lamp";"2.320,61";1;"2018-01-21"
"Table";"204,26";3;"2018-12-30"
"Table";"1.069,22";3;"2018-12-15"
"Teddybear";"1.360,42";2;"2018-06-29"
"Table";"778,96";3;"2018-03-03"
"Lamp";"1.056,44";2;"2018-07-25"
"Teddybear";"2.254,94";4;"2018-04-03"
"Lamp";"3.304,20";3;"2018-04-09"
"Lamp";"443,46";2;"2018-06-17"
"Teddybear";"1.561,32";4;"2018-06-16"
"Teddybear";"1.457,51";3;"2018-08-07"
"Table";"647,55";4;"2018-07-13"
"Teddybear";"114,97";1;"2018-01-25"
"Table";"712,42";1;"2018-09-03"
"Table";"710,99";3;"2018-06-22"
"Table";"1.622,07";4;"2018-10-03"
"Table";"1.272,73";1;"2018-01-01"
"Teddybear";"230,85";2;"2018-12-20"
"Table";"334,63";4;"2018-03-24"
"Lamp";"3.884,12";4;"2018-07-05"
"Chair";"832,88";5;"2018-01-01"
"Chair";"1.547,78";4;"2018-12-30"
"Lamp";"557,72";4;"2018-11-28"
"Table";"131,51";3;"2018-07-31"
"Chair";"551,50";5;"2018-02-01"
"Table";"1.534,90";4;"2018-07-07"
"Table";"95,46";3;"2018-07-01"
"Chair";"2.015,36";4;"2018-05-24"
"Chair";"2.938,25";2;"2018-10-30"
"Chair";"1.980,63";3;"2018-12-16"
"Teddybear";"1.632,10";5;"2018-08-23"
"Table";"1.806,14";2;"2018-06-18"
"Chair";"3.493,14";5;"2018-05-26"
"Table";"3.575,30";5;"2018-10-28"
"Table";"3.919,47";2;"2018-08-26"
"Lamp";"1.250,42";2;"2018-02-12"
"Chair";"1.449,61";4;"2018-07-20"
"Table";"3.274,08";3;"2018-09-18"
"Chair";"3.565,30";5;"2018-01-19"
"Table";"3.788,07";1;"2018-02-12"
"Teddybear";"3.305,98";1;"2018-10-17"
"Teddybear";"3.607,28";1;"2018-02-02"
"Teddybear";"3.744,59";3;"2018-01-18"
"Teddybear";"2.734,34";4;"2018-09-12"
"Teddybear";"2.070,98";3;"2018-08-16"
"Lamp";"3.921,29";2;"2018-05-09"
"Table";"1.615,88";1;"2018-05-15"
"Chair";"2.626,05";5;"2018-01-05"
"Chair";"140,27";4;"2018-09-30"
"Table";"1.719,79";4;"2018-11-01"
"Chair";"1.169,90";4;"2018-07-17"
"Table";"648,23";1;"2018-11-17"
"Table";"320,39";5;"2018-01-24"
"Chair";"1.325,59";1;"2018-07-21"
"Teddybear";"3.404,38";3;"2018-01-31"
"Lamp";"109,61";1;"2018-01-21"
"Chair";"1.846,62";4;"2018-08-17"
"Teddybear";"3.139,10";2;"2018-07-24"
"Table";"2.492,62";1;"2018-08-16"
"Lamp";"1.772,16";1;"2018-06-15"
"Teddybear";"1.041,23";4;"2018-12-02"
"Lamp";"3.563,58";3;"2018-08-20"
"Chair";"1.713,69";3;"2018-08-03"
"Chair";"3.150,23";1;"2018-01-29"
"Chair";"3.082,51";1;"2018-09-14"
"Teddybear";"3.464,16";1;"2018-03-19"
"Lamp";"3.353,33";3;"2018-01-09"
"Table";"112,74";1;"2018-10-30"
"Table";"1.029,25";1;"2018-11-28"
"Lamp";"2.191,30";5;"2018-10-29"
"Lamp";"1.603,97";2;"2018-03-22"
"Lamp";"3.380,23";2;"2018-07-15"
"Teddybear";"425,29";3;"2018-02-09"
"Table";"1.721,62";1;"2018-05-01"
"Lamp";"1.580,24";2;"2018-02-25"
"Chair";"3.535,34";5;"2018-07-11"
"Table";"2.975,29";3;"2018-10-12"
"Chair";"1.586,67";1;"2018-09-17"
"Chair";"3.547,97";2;"2018-01-12"
"Lamp";"3.712,14";1;"2018-07-28"
"Chair";"1.733,40";5;"2018-10-13"
"Table";"3.968,86";4;"2018-07-11"
"Lamp";"643,51";4;"2018-10-17"
"Teddybear";"2.643,47";4;"2018-03-10"
"Lamp";"2.163,70";5;"2018-05-12"
"Teddybear";"1.374,34";5;"2018-05-16"
"Table";"1.454,35";4;"2018-09-02"
"Chair";"1.433,55";4;"2018-05-27"
"Chair";"2.047,15";1;"2018-09-21"
"Table";"1.535,36";1;"2018-05-30"
"Table";"2.515,38";3;"2018-12-03"
"Teddybear";"2.120,42";1;"2018-10-04"
"Table";"3.604,20";2;"2018-12-01"
"Lamp";"1.156,33";5;"2018-06-05"
"Table";"595,52";2;"2018-03-28"
"Teddybear";"2.230,27";2;"2018-12-08"
"Table";"3.508,52";2;"2018-03-08"
"Teddybear";"2.547,43";5;"2018-07-29"
"Lamp";"3.314,47";4;"2018-12-25"
"Teddybear";"3.128,03";2;"2018-12-08"
"Chair";"3.528,31";2;"2018-10-13"
"Chair";"1.341,35";2;"2018-06-03"
"Chair";"2.285,77";4;"2018-08-15"
"Chair";"2.174,17";5;"2018-09-10"
"Lamp";"3.180,58";3;"2018-01-28"
"Lamp";"3.981,81";3;"2018-09-25"
"Teddybear";"2.694,90";1;"2018-10-14"
"Lamp";"1.012,72";4;"2018-08-15"
"Table";"2.700,12";3;"2018-02-28"
"Teddybear";"2.318,01";2;"2018-09-09"
"Chair";"3.191,34";1;"2018-01-26"
"Teddybear";"1.664,70";5;"2018-10-27"
"Teddybear";"2.738,74";5;"2018-07-01"
"Teddybear";"644,05";5;"2018-05-07"
"Teddybear";"3.169,72";4;"2018-08-07"
"Teddybear";"1.653,19";3;"2018-02-02"
"Teddybear";"12,93";3;"2018-03-13"
"Teddybear";"900,87";3;"2018-12-21"
"Table";"1.266,83";2;"2018-11-14"
"Teddybear";"1.817,85";2;"2018-08-03"
"Chair";"788,42";1;"2018-08-22"
"Lamp";"788,36";1;"2018-01-04"
"Teddybear";"125,85";4;"2018-06-13"
"Teddybear";"3.897,00";1;"2018-08-23"
"Table";"1.219,61";1;"2018-06-22"
"Teddybear";"3.053,67";2;"2018-01-16"
"Table";"953,45";4;"2018-04-01"
"Table";"3.780,35";2;"2018-02-08"
"Teddybear";"1.989,19";2;"2018-04-07"
"Teddybear";"1.121,17";4;"2018-02-25"
"Teddybear";"858,14";5;"2018-08-19"
"Table";"3.483,82";3;"2018-06-23"
"Lamp";"337,28";4;"2018-01-20"
"Table";"1.372,93";2;"2018-08-13"
"Teddybear";"2.346,39";5;"2018-10-24"
"Lamp";"1.959,51";2;"2018-06-23"
"Lamp";"2.805,61";5;"2018-10-30"
"Chair";"2.680,99";3;"2018-08-06"
"Table";"2.600,48";3;"2018-06-14"
"Lamp";"2.402,72";4;"2018-08-28"
"Table";"2.113,56";3;"2018-12-25"
"Chair";"3.184,44";3;"2018-07-15"
"Lamp";"2.228,55";4;"2018-04-10"
"Teddybear";"1.686,26";4;"2018-12-31"
"Chair";"801,35";3;"2018-01-24"
"Teddybear";"692,66";2;"2018-11-05"
"Teddybear";"2.872,29";2;"2018-06-23"
"Table";"3.775,88";3;"2018-11-22"
"Chair";"3.732,00";4;"2018-02-28"
"Table";"3.429,53";4;"2018-03-18"
"Chair";"853,08";2;"2018-01-03"
"Teddybear";"1.306,30";3;"2018-08-09"
"Chair";"1.126,67";3;"2018-12-19"
"Table";"3.827,42";5;"2018-12-17"
"Lamp";"1.749,94";3;"2018-05-03"
"Chair";"2.272,17";1;"2018-12-19"
"Table";"713,10";1;"2018-04-04"
"Teddybear";"1.259,90";2;"2018-05-31"
"Teddybear";"731,97";5;"2018-06-27"
"Chair";"3.712,74";5;"2018-09-21"
"Chair";"1.712,80";1;"2018-06-11"
"Teddybear";"1.984,55";5;"2018-10-10"
"Table";"2.719,01";3;"2018-01-04"
"Lamp";"3.601,45";3;"2018-12-08"
"Lamp";"3.287,36";3;"2018-02-15"
"Teddybear";"3.387,95";5;"2018-04-18"
"Teddybear";"852,27";5;"2018-11-05"
"Teddybear";"3.887,10";1;"2018-02-21"
"Teddybear";"3.062,96";3;"2018-05-12"
"Lamp";"1.350,41";2;"2018-05-02"
"Chair";"763,23";2;"2018-06-28"
"Table";"1.675,15";4;"2018-04-05"
"Chair";"2.330,10";1;"2018-03-13"
"Chair";"1.247,17";1;"2018-02-13"
"Lamp";"36,09";4;"2018-10-18"
"Table";"1.535,69";3;"2018-07-24"
"Teddybear";"3.857,56";2;"2018-05-27"
"Table";"3.279,28";2;"2018-07-13"
"Chair";"3.809,88";3;"2018-04-03"
"Chair";"3.439,26";3;"2018-03-06"
"Lamp";"1.291,03";4;"2018-01-02"
"Lamp";"1.032,99";2;"2018-02-09"
"Chair";"555,59";1;"2018-12-30"
"Teddybear";"971,73";5;"2018-03-01"
"Teddybear";"36,24";3;"2018-12-21"
"Chair";"3.536,00";5;"2018-05-24"
"Chair";"1.891,06";2;"2018-01-13"
"Chair";"3.135,22";2;"2018-05-27"
"Table";"2.159,35";5;"2018-04-28"
"Teddybear";"2.319,91";5;"2018-09-12"
"Lamp";"1.714,63";5;"2018-12-23"
"Table";"3.444,76";2;"2018-06-26"
"Chair";"2.946,20";5;"2018-02-07"
"Lamp";"1.175,21";3;"2018-09-20"
"Lamp";"2.941,50";5;"2018-12-27"
"Teddybear";"1.062,33";5;"2018-05-17"
"Lamp";"374,05";5;"2018-03-19"
"Table";"1.118,52";1;"2018-03-11"
"Teddybear";"1.120,06";3;"2018-06-30"
"Chair";"3.524,40";3;"2018-11-06"
"Lamp";"303,82";3;"2018-01-31"
"Table";"1.832,53";1;"2018-01-10"
"Table";"3.410,69";1;"2018-06-27"
"Chair";"1.199,77";3;"2018-05-10"
"Lamp";"1.832,02";5;"2018-08-15"
"Teddybear";"3.227,42";1;"2018-01-05"
"Table";"1.882,80";1;"2018-08-10"
"Teddybear";"1.105,53";4;"2018-08-21"
"Table";"3.204,99";3;"2018-11-01"
"Chair";"1.111,60";2;"2018-05-14"
"Table";"3.938,55";4;"2018-03-16"
"Table";"40,04";4;"2018-03-11"
"Teddybear";"2.186,61";3;"2018-05-31"
"Chair";"823,69";4;"2018-12-16"
"Lamp";"2.578,82";3;"2018-01-18"
"Lamp";"660,59";3;"2018-09-10"
"Chair";"1.134,43";5;"2018-08-20"
"Lamp";"2.607,77";5;"2018-04-02"
"Teddybear";"780,95";5;"2018-12-09"
"Teddybear";"621,42";3;"2018-06-13"
"Chair";"910,91";2;"2018-08-25"
"Lamp";"2.168,63";1;"2018-03-27"
"Chair";"2.588,50";1;"2018-06-27"
"Teddybear";"3.036,02";3;"2018-05-07"
"Lamp";"3.349,21";3;"2018-01-25"
"Lamp";"618,41";5;"2018-09-21"
"Lamp";"1.458,50";5;"2018-08-28"
"Table";"3.335,75";1;"2018-03-07"
"Lamp";"238,37";1;"2018-11-30"
"Teddybear";"2.951,26";4;"2018-07-30"
"Lamp";"1.199,37";3;"2018-01-06"
"Chair";"107,42";3;"2018-02-19"
"Table";"3.172,62";5;"2018-05-01"
"Table";"2.037,04";5;"2018-08-20"
"Table";"2.969,00";3;"2018-08-08"
"Chair";"1.778,40";4;"2018-12-07"
"Chair";"1.172,88";4;"2018-07-24"
"Table";"494,75";3;"2018-01-22"
"Chair";"3.931,23";1;"2018-07-17"
"Lamp";"2.411,67";4;"2018-08-15"
"Chair";"2.258,58";2;"2018-10-11"
"Lamp";"698,32";1;"2018-10-18"
"Table";"3.784,94";1;"2018-11-12"
"Teddybear";"688,90";5;"2018-10-12"
"Chair";"629,83";2;"2018-06-05"
"Chair";"3.209,74";1;"2018-10-06"
"Table";"1.309,05";4;"2018-12-01"
"Lamp";"295,90";5;"2018-01-25"
"Lamp";"594,08";5;"2018-07-09"
"Lamp";"3.965,44";4;"2018-12-05"
"Chair";"3.509,72";2;"2018-07-29"
"Chair";"195,95";4;"2018-10-15"
"Lamp";"600,64";4;"2018-01-05"
"Lamp";"2.773,37";5;"2018-01-19"
"Table";"798,31";3;"2018-07-13"
"Chair";"1.213,47";4;"2018-01-04"
"Chair";"2.421,22";1;"2018-11-25"
"Teddybear";"1.330,87";4;"2018-05-16"
"Chair";"3.297,62";3;"2018-09-28"
"Teddybear";"163,65";4;"2018-12-22"
"Lamp";"1.087,81";2;"2018-03-12"
"Lamp";"2.393,65";3;"2018-05-12"
"Lamp";"1.694,98";2;"2018-06-03"
"Chair";"2.495,62";3;"2018-12-16"
"Chair";"954,60";4;"2018-06-30"
"Teddybear";"2.778,78";2;"2018-04-08"
"Lamp";"247,87";1;"2018-05-18"
"Teddybear";"823,31";2;"2018-09-18"
"Lamp";"3.055,18";1;"2018-08-19"
"Table";"3.484,61";3;"2018-09-28"
"Table";"1.106,17";2;"2018-12-07"
"Teddybear";"448,64";5;"2018-03-07"
"Table";"3.544,18";2;"2018-10-02"
"Chair";"2.370,41";3;"2018-09-21"
"Chair";"2.396,13";3;"2018-03-05"
"Chair";"829,62";3;"2018-02-07"
"Table";"3.537,55";5;"2018-06-11"
"Chair";"3.589,57";5;"2018-11-17"
"Table";"3.959,72";3;"2018-03-26"
"Lamp";"3.373,12";3;"2018-03-18"
"Teddybear";"2.030,24";3;"2018-09-07"
"Lamp";"3.367,12";2;"2018-04-10"
"Table";"2.863,98";5;"2018-03-18"
"Teddybear";"3.368,29";3;"2018-12-24"
"Table";"389,47";1;"2018-08-10"
"Teddybear";"428,95";1;"2018-08-26"
"Lamp";"3.585,22";4;"2018-08-15"
"Chair";"1.315,93";5;"2018-11-20"
"Table";"2.328,14";1;"2018-01-18"
"Teddybear";"1.270,79";4;"2018-05-29"
"Table";"2.854,26";1;"2018-10-21"
"Table";"3.301,38";3;"2018-12-23"
"Teddybear";"1.966,75";1;"2018-07-09"
"Teddybear";"2.041,21";5;"2018-08-12"
"Lamp";"604,20";2;"2018-10-25"
"Lamp";"1.087,56";5;"2018-11-28"
"Chair";"160,68";4;"2018-10-27"
"Chair";"1.278,68";4;"2018-11-22"
"Table";"3.734,81";1;"2018-08-10"
"Lamp";"1.489,08";5;"2018-10-14"
"Chair";"3.183,22";5;"2018-05-13"
"Chair";"2.929,76";5;"2018-11-10"
"Table";"2.840,51";4;"2018-06-01"
"Lamp";"3.068,98";4;"2018-12-05"
"Table";"454,00";3;"2018-05-02"
"Lamp";"3.567,91";5;"2018-01-01"
"Table";"3.192,60";3;"2018-05-27"
"Table";"1.295,52";4;"2018-02-28"
"Teddybear";"809,14";2;"2018-03-03"
"Table";"385,85";4;"2018-06-28"
"Chair";"876,07";5;"2018-12-06"
"Table";"3.289,35";3;"2018-01-01"
"Teddybear";"3.753,52";4;"2018-06-01"
"Teddybear";"3.515,81";3;"2018-09-17"
"Chair";"3.470,56";5;"2018-01-19"
"Chair";"3.899,49";4;"2018-07-16"
"Chair";"3.585,33";2;"2018-02-11"
"Teddybear";"1.444,73";3;"2018-08-09"
"Chair";"2.101,46";3;"2018-11-05"
"Lamp";"2.067,56";3;"2018-02-25"
"Table";"933,04";5;"2018-03-04"
"Lamp";"3.843,37";3;"2018-05-02"
"Lamp";"1.703,85";1;"2018-05-21"
"Teddybear";"2.779,50";2;"2018-08-21"
"Table";"1.763,65";5;"2018-10-20"
"Chair";"3.865,29";5;"2018-04-26"
"Chair";"2.672,34";3;"2018-06-26"
"Lamp";"161,98";5;"2018-04-20"
"Teddybear";"3.198,29";2;"2018-07-24"
"Table";"1.017,47";5;"2018-12-14"
"Table";"1.571,41";4;"2018-01-18"
"Teddybear";"3.101,19";3;"2018-03-23"
"Table";"3.446,61";4;"2018-02-21"
"Table";"3.977,89";2;"2018-09-23"
"Chair";"186,98";5;"2018-07-31"
"Table";"3.336,80";4;"2018-03-20"
"Teddybear";"3.675,46";1;"2018-10-25"
"Teddybear";"3.925,63";5;"2018-05-20"
"Teddybear";"2.207,79";3;"2018-12-03"
"Teddybear";"469,38";4;"2018-06-29"
"Table";"2.821,79";3;"2018-02-17"
"Lamp";"1.344,73";4;"2018-10-25"
"Chair";"899,63";1;"2018-01-28"
"Chair";"1.913,77";5;"2018-08-16"
"Chair";"2.367,84";1;"2018-07-08"
"Lamp";"1.922,26";4;"2018-03-04"
"Chair";"697,22";1;"2018-05-16"
"Teddybear";"2.092,45";3;"2018-07-12"
"Chair";"1.469,13";4;"2018-05-20"
"Lamp";"3.769,06";4;"2018-01-29"
"Table";"1.007,69";3;"2018-09-20"
"Lamp";"1.559,55";4;"2018-04-24"
"Teddybear";"2.043,27";1;"2018-08-20"
"Chair";"2.944,95";1;"2018-03-11"
"Chair";"3.139,20";3;"2018-07-27"
"Table";"2.038,41";1;"2018-02-08"
"Table";"1.432,44";5;"2018-01-08"
"Chair";"1.702,31";2;"2018-06-15"
"Chair";"2.122,56";1;"2018-12-02"
"Chair";"1.846,04";3;"2018-05-26"
"Chair";"1.849,31";1;"2018-04-05"
"Table";"180,03";2;"2018-10-21"
"Table";"1.257,48";4;"2018-05-13"
"Teddybear";"3.764,36";4;"2018-02-07"
"Chair";"955,49";2;"2018-09-09"
"Table";"3.614,98";4;"2018-07-24"
"Lamp";"1.744,29";1;"2018-09-04"
"Table";"3.611,82";3;"2018-08-24"
"Chair";"3.169,56";2;"2018-07-10"
"Table";"963,48";2;"2018-02-16"
"Chair";"1.361,49";2;"2018-04-07"
"Teddybear";"3.530,14";2;"2018-03-31"
"Chair";"214,98";2;"2018-08-15"
"Chair";"3.776,51";2;"2018-04-01"
"Teddybear";"2.256,73";1;"2018-07-12"
"Chair";"1.387,63";4;"2018-05-12"
"Teddybear";"225,40";2;"2018-09-29"
"Teddybear";"742,22";5;"2018-11-14"
"Teddybear";"2.892,34";2;"2018-03-31"
"Table";"1.002,91";1;"2018-04-19"
"Table";"2.578,29";3;"2018-07-17"
"Chair";"1.346,68";2;"2018-11-19"
"Teddybear";"1.736,02";2;"2018-10-14"
"Table";"2.614,62";1;"2018-06-28"
"Lamp";"3.584,09";4;"2018-09-16"
"Chair";"3.863,56";4;"2018-05-02"
"Teddybear";"1.955,72";1;"2018-08-16"
"Lamp";"896,38";4;"2018-12-26"
"Teddybear";"3.668,48";3;"2018-05-08"
"Table";"3.281,71";4;"2018-12-21"
"Table";"21,22";3;"2018-02-03"
"Table";"163,95";2;"2018-07-14"
"Lamp";"1.036,90";2;"2018-03-04"
"Lamp";"563,68";5;"2018-12-05"
"Lamp";"3.070,25";1;"2018-06-05"
"Lamp";"495,29";1;"2018-05-27"
"Table";"2.954,52";5;"2018-04-04"
"Chair";"1.605,98";4;"2018-06-18"
"Table";"3.413,34";4;"2018-07-12"
"Teddybear";"3.249,70";1;"2018-06-22"
"Chair";"3.417,18";4;"2018-08-04"
"Teddybear";"2.278,61";2;"2018-03-11"
"Table";"243,62";1;"2018-03-06"
"Teddybear";"3.497,20";3;"2018-09-30"
"Teddybear";"186,17";3;"2018-02-27"
"Lamp";"678,53";1;"2018-06-16"
"Table";"83,38";1;"2018-07-27"
"Chair";"3.884,15";4;"2018-04-10"
"Chair";"3.486,52";4;"2018-11-04"
"Teddybear";"1.998,68";1;"2018-05-08"
"Chair";"764,53";2;"2018-07-30"
"Lamp";"1.449,02";1;"2018-05-19"
"Teddybear";"3.544,36";1;"2018-01-18"
"Lamp";"3.482,46";4;"2018-01-21"
"Table";"3.233,94";3;"2018-03-20"
"Teddybear";"2.958,99";5;"2018-01-06"
"Chair";"3.502,49";1;"2018-06-14"
"Lamp";"2.644,58";1;"2018-02-08"
"Table";"619,92";3;"2018-02-04"
"Table";"3.163,84";3;"2018-12-27"
"Lamp";"855,56";4;"2018-12-19"
"Table";"2.822,93";4;"2018-02-07"
"Lamp";"984,30";3;"2018-11-17"
"Table";"72,92";4;"2018-10-13"
"Lamp";"1.533,44";2;"2018-06-18"
